title,date,author,url,source
Mais de 30 especialistas participarão de debates sobre a infraestrutura da Internet durante o IX Fórum 17,2023-11-30,CGI.br Notícias,https://cgi.br/noticia/releases/mais-de-30-especialistas-participarao-de-debates-sobre-a-infraestrutura-da-internet-durante-o-ix-forum-17/,CGI Notícias
"No terceiro estudo sobre plataformização da educação, CGI.br discute a importância do fortalecimento da soberania digital",2023-11-29,CGI.br Notícias,https://cgi.br/noticia/releases/no-terceiro-estudo-sobre-plataformizacao-da-educacao-cgi-br-discute-a-importancia-do-fortalecimento-da-soberania-digital/,CGI Notícias
NETmundial+10 – Desafios Globais para a governança do mundo digital,2023-11-23,CGI.br Notícias,https://cgi.br/noticia/notas/netmundial-10-desafios-globais-para-a-governanca-do-mundo-digital/,CGI Notícias
NETmundial+10 – Global challenges for the governance of the digital world,2023-11-23,CGI.br Notícias,https://cgi.br/noticia/notas/netmundial-10-global-challenges-for-the-governance-of-the-digital-world/,CGI Notícias
NIC.br recebe inscrições gratuitas para a 13ª Semana de Infraestrutura da Internet no Brasil,2023-11-23,CGI.br Notícias,https://cgi.br/noticia/releases/nic-br-recebe-inscricoes-gratuitas-para-a-13-semana-de-infraestrutura-da-internet-no-brasil/,CGI Notícias
"Classes C e DE impulsionam crescimento da conectividade à Internet nos lares brasileiros, mostra TIC Domicílios 2023",2023-11-16,CGI.br Notícias,https://cgi.br/noticia/releases/classes-c-e-de-impulsionam-crescimento-da-conectividade-a-internet-nos-lares-brasileiros-mostra-tic-domicilios-2023/,CGI Notícias
"CGI.br lança Agenda de Gênero, Raça e Diversidade para estimular Internet mais inclusiva no Brasil",2023-11-09,CGI.br Notícias,https://cgi.br/noticia/releases/cgi-br-lanca-agenda-de-genero-raca-e-diversidade-para-estimular-internet-mais-inclusiva-no-brasil/,CGI Notícias
Vai comprar na Black Friday? Não deixe de ler as dicas de segurança que o CERT.br preparou para você,2023-11-07,CGI.br Notícias,https://cgi.br/noticia/releases/vai-comprar-na-black-friday-nao-deixe-de-ler-as-dicas-de-seguranca-que-o-cert-br-preparou-para-voce/,CGI Notícias
Ceweb.br lança plataforma que reúne casos de uso de dados abertos,2023-11-06,CGI.br Notícias,https://cgi.br/noticia/releases/ceweb-br-lanca-plataforma-que-reune-casos-de-uso-de-dados-abertos/,CGI Notícias
TIC Kids Online Brasil 2023: Crianças estão se conectando à Internet mais cedo no país,24 OUT 2023,CGI.br Notícias,https://cgi.br/noticia/releases/tic-kids-online-brasil-2023-criancas-estao-se-conectando-a-internet-mais-cedo-no-pais/,CGI Notícias
"8º Simpósio Crianças e Adolescentes na Internet discutirá a necessidade de estimular um ambiente digital seguro, ético e responsável",24 OUT 2023,CGI.br Notícias,https://cgi.br/noticia/releases/8-simposio-criancas-e-adolescentes-na-internet-discutira-a-necessidade-de-estimular-um-ambiente-digital-seguro-etico-e-responsavel/,CGI Notícias
Nota de falecimento: Luiz Gonzaga Lauschner,29 SET 2023,CGI.br Notícias,https://cgi.br/noticia/notas/nota-de-falecimento-luiz-gonzaga-lauschner/,CGI Notícias
Hartmut Glaser e Ivan Moura Campos entram para o Hall da Fama da Internet,26 SET 2023,CGI.br Notícias,https://cgi.br/noticia/releases/hartmut-glaser-e-ivan-moura-campos-entram-para-o-hall-da-fama-da-internet/,CGI Notícias
"Conectividade nas escolas brasileiras aumenta após a pandemia, mas faltam dispositivos para acesso à Internet pelos alunos, revela TIC Educação 2022",25 SET 2023,CGI.br Notícias,https://cgi.br/noticia/releases/conectividade-nas-escolas-brasileiras-aumenta-apos-a-pandemia-mas-faltam-dispositivos-para-acesso-a-internet-pelos-alunos-revela-tic-educacao-2022/,CGI Notícias
1º Fórum Lusófono da Governança da Internet debateu múltiplas interações da língua portuguesa na rede,20 SET 2023,CGI.br Notícias,https://cgi.br/noticia/notas/1-forum-lusofono-da-governanca-da-internet-debateu-multiplas-interacoes-da-lingua-portuguesa-na-rede/,CGI Notícias
NIC.br lança guia de acessibilidade digital em iniciativa conjunta com governo brasileiro e embaixada britânica,20 SET 2023,CGI.br Notícias,https://cgi.br/noticia/releases/nic-br-lanca-guia-de-acessibilidade-digital-em-iniciativa-conjunta-com-governo-brasileiro-e-embaixada-britanica/,CGI Notícias
Carta de São Paulo do Fórum Lusófono de Governança da Internet,19 SET 2023,CGI.br Notícias,https://cgi.br/noticia/notas/carta-de-sao-paulo-do-forum-lusofono-de-governanca-da-internet/,CGI Notícias
Nota de falecimento: Regina Helena Bastos Cabral,18 SET 2023,CGI.br Notícias,https://cgi.br/noticia/notas/nota-de-falecimento-regina-helena-bastos-cabral/,CGI Notícias
"Em conjunto com organizações internacionais, CGI.br e NIC.br realizam 1º Fórum Lusófono de Governança da Internet",15 SET 2023,CGI.br Notícias,https://cgi.br/noticia/releases/em-conjunto-com-organizacoes-internacionais-cgi-br-e-nic-br-realizam-1-forum-lusofono-de-governanca-da-internet/,CGI Notícias
"NIC.br promove debate sobre tecnologia, políticas públicas e enfrentamento às desigualdades digitais",11 SET 2023,CGI.br Notícias,https://cgi.br/noticia/notas/nic-br-promove-debate-sobre-tecnologia-politicas-publicas-e-enfrentamento-as-desigualdades-digitais/,CGI Notícias
Recursos do registro de domínios ‘.br’ viabiliza criação de quatro novos Centros de Pesquisa em Inteligência Artificial no país,04 SET 2023,CGI.br Notícias,https://cgi.br/noticia/releases/recursos-do-registro-de-dominios-br-viabiliza-criacao-de-quatro-novos-centros-de-pesquisa-em-inteligencia-artificial-no-pais/,CGI Notícias
CGI.br e NIC.br promovem bate-papo aberto ao público com o renomado pesquisador Evgeny Morozov,24 AGO 2023,CGI.br Notícias,https://cgi.br/noticia/releases/cgi-br-e-nic-br-promovem-bate-papo-aberto-ao-publico-com-o-renomado-pesquisador-evgeny-morozov/,CGI Notícias
Série Cadernos CGI.br lança publicação sobre o Seminário de Proteção à Privacidade e aos Dados Pessoais,17 AGO 2023,CGI.br Notícias,https://cgi.br/noticia/releases/serie-cadernos-cgi-br-lanca-publicacao-sobre-o-seminario-de-protecao-a-privacidade-e-aos-dados-pessoais/,CGI Notícias
NIC.br lançapodcastsobre direitos digitais na Internet,16 AGO 2023,CGI.br Notícias,https://cgi.br/noticia/releases/nic-br-lanca-i-podcast-i-sobre-direitos-digitais-na-internet/,CGI Notícias
CERT.br dá dicas de como proteger a privacidade no ambienteonlinee evitar que dados sejam coletados de forma abusiva,14 AGO 2023,CGI.br Notícias,https://cgi.br/noticia/releases/cert-br-da-dicas-de-como-proteger-a-privacidade-no-ambiente-online-e-evitar-que-dados-sejam-coletados-de-forma-abusiva/,CGI Notícias
Quer fazer parte da programação do 14º Fórum da Internet no Brasil? Saiba como enviar propostas de workshops,09 AGO 2023,CGI.br Notícias,https://cgi.br/noticia/releases/quer-fazer-parte-da-programacao-do-14-forum-da-internet-no-brasil-saiba-como-enviar-propostas-de-workshops/,CGI Notícias
14º Seminário de Proteção à Privacidade e aos Dados Pessoais começa na próxima terça-feira (15); confira a programação,08 AGO 2023,CGI.br Notícias,https://cgi.br/noticia/releases/14-seminario-de-protecao-a-privacidade-e-aos-dados-pessoais-comeca-na-proxima-terca-feira-15-confira-a-programacao/,CGI Notícias
"Realizado pelo CERT.br, 11º Fórum Brasileiro de CSIRTs reúne público 54% superior ao da edição anterior",07 AGO 2023,CGI.br Notícias,https://cgi.br/noticia/notas/realizado-pelo-cert-br-11-forum-brasileiro-de-csirts-reune-publico-54-superior-ao-da-edicao-anterior/,CGI Notícias
"Consulta do CGI.br sobre regulação de plataformas digitais reúne mais de 1,3 mil contribuições",03 AGO 2023,CGI.br Notícias,https://cgi.br/noticia/releases/consulta-do-cgi-br-sobre-regulacao-de-plataformas-digitais-reune-mais-de-1-3-mil-contribuicoes/,CGI Notícias
Eleições do CGI.br 2023: entidade interessada em participar com voto e indicação de candidato tem até 22 de agosto para se inscrever,2023-07-27,CGI.br Notícias,https://cgi.br/noticia/releases/eleicoes-do-cgi-br-2023-entidade-interessada-em-participar-com-voto-e-indicacao-de-candidato-tem-ate-22-de-agosto-para-se-inscrever/,CGI Notícias
CERT.br explica os principais tipos de códigos maliciosos e ensina como proteger dispositivos de ataques,2023-07-20,CGI.br Notícias,https://cgi.br/noticia/releases/cert-br-explica-os-principais-tipos-de-codigos-maliciosos-e-ensina-como-proteger-dispositivos-de-ataques/,CGI Notícias
Inscrições abertas para o 14º Seminário de Proteção à Privacidade e aos Dados Pessoais,2023-07-14,CGI.br Notícias,https://cgi.br/noticia/releases/inscricoes-abertas-para-o-14-seminario-de-protecao-a-privacidade-e-aos-dados-pessoais/,CGI Notícias
"Em nova marca recorde, IX.br ultrapassa os 31 Tbit/s de pico de troca de tráfego Internet",2023-07-13,CGI.br Notícias,https://cgi.br/noticia/releases/em-nova-marca-recorde-ix-br-ultrapassa-os-31-tbit-s-de-pico-de-troca-de-trafego-internet/,CGI Notícias
CGI.br anuncia chamada ao processo eleitoral da sociedade civil,2023-07-03,CGI.br Notícias,https://cgi.br/noticia/releases/cgi-br-anuncia-chamada-ao-processo-eleitoral-da-sociedade-civil/,CGI Notícias
"Em novo fascículo, CERT.br explica cuidados para trabalhar remotamente de forma segura",2023-06-29,CGI.br Notícias,https://cgi.br/noticia/releases/em-novo-fasciculo-cert-br-explica-cuidados-para-trabalhar-remotamente-de-forma-segura/,CGI Notícias
"Equipamentos culturais ampliam sua presença online, mas oferta de Internet para o público é ainda reduzida",2023-06-26,CGI.br Notícias,https://cgi.br/noticia/releases/equipamentos-culturais-ampliam-sua-presenca-online-mas-oferta-de-internet-para-o-publico-e-ainda-reduzida/,CGI Notícias
CGI.br prorroga prazo da Consulta sobre Regulação de Plataformas Digitais,2023-06-20,CGI.br Notícias,https://cgi.br/noticia/releases/cgi-br-prorroga-prazo-da-consulta-sobre-regulacao-de-plataformas-digitais/,CGI Notícias
"No último dia do FIB13, especialistas discutem soberania digital e os caminhos para a construção de uma agenda nacional sobre o tema",2023-06-02,CGI.br Notícias,https://cgi.br/noticia/releases/no-ultimo-dia-do-fib13-especialistas-discutem-soberania-digital-e-os-caminhos-para-a-construcao-de-uma-agenda-nacional-sobre-o-tema/,CGI Notícias
Prêmio DESTAQUES homenageia pessoas e organizações que contribuíram com o desenvolvimento da Internet no Brasil,2023-06-01,CGI.br Notícias,https://cgi.br/noticia/releases/premio-destaques-homenageia-pessoas-e-organizacoes-que-contribuiram-com-o-desenvolvimento-da-internet-no-brasil/,CGI Notícias
FIB13 traz debate sobre riscos e desafios relacionados à regulação de plataformas digitais no país,2023-06-01,CGI.br Notícias,https://cgi.br/noticia/releases/fib13-traz-debate-sobre-riscos-e-desafios-relacionados-a-regulacao-de-plataformas-digitais-no-pais/,CGI Notícias
"No FIB13, especialistas apontam expectativas e preocupações em relação ao Pacto Digital Global, da ONU",31 MAI 2023,CGI.br Notícias,https://cgi.br/noticia/releases/no-fib-13-especialistas-apontam-expectativas-e-preocupacoes-em-relacao-ao-pacto-digital-global-da-onu/,CGI Notícias
Abertas as inscrições para o 13º Fórum da Internet no Brasil,30 MAI 2023,CGI.br Notícias,https://cgi.br/noticia/releases/abertas-as-inscricoes-para-o-13-forum-da-internet-no-brasil/,CGI Notícias
CERT.br reforça em novo fascículo a importância dobackup,22 MAI 2023,CGI.br Notícias,https://cgi.br/noticia/releases/cert-br-reforca-em-novo-fasciculo-a-importancia-do-backup/,CGI Notícias
"92 milhões de brasileiros acessam a Internet apenas pelo telefone celular, aponta TIC Domicílios 2022",16 MAI 2023,CGI.br Notícias,https://cgi.br/noticia/releases/92-milhoes-de-brasileiros-acessam-a-internet-apenas-pelo-telefone-celular-aponta-tic-domicilios-2022/,CGI Notícias
Ceweb.br promove seminário para debater uso de inteligência artificial generativa e seus impactos na Web no Brasil,11 MAI 2023,CGI.br Notícias,https://cgi.br/noticia/releases/ceweb-br-promove-seminario-para-debater-uso-de-inteligencia-artificial-generativa-e-seus-impactos-na-web-no-brasil/,CGI Notícias
GT-Fórum organiza Oficina para debater melhorias do FIB,09 MAI 2023,CGI.br Notícias,https://cgi.br/noticia/notas/gt-forum-organiza-oficina-para-debater-melhorias-do-fib/,CGI Notícias
TIC Kids Online Brasil: qualidade da conexão e dos dispositivos afetam a participação de crianças e adolescentes na Internet,03 MAI 2023,CGI.br Notícias,https://cgi.br/noticia/releases/tic-kids-online-brasil-qualidade-da-conexao-e-dos-dispositivos-afetam-a-participacao-de-criancas-e-adolescentes-na-internet/,CGI Notícias
Consulta lançada pelo CGI.br propõe olhar abrangente sobre o papel das plataformas digitais,26 ABR 2023,CGI.br Notícias,https://cgi.br/noticia/releases/consulta-lancada-pelo-cgi-br-propoe-olhar-abrangente-sobre-o-papel-das-plataformas-digitais/,CGI Notícias
Novo material do CERT.br reúne dicas para usar serviços bancários online com mais segurança e evitar fraudes,17 ABR 2023,CGI.br Notícias,https://cgi.br/noticia/releases/novo-material-do-cert-br-reune-dicas-para-usar-servicos-bancarios-online-com-mais-seguranca-e-evitar-fraudes/,CGI Notícias
"Cresce uso de Internet no terceiro setor, mas a falta de acesso ainda atinge 18% das organizações sem fins lucrativos no Brasil, revela pesquisa do Cetic.br",13 ABR 2023,CGI.br Notícias,https://cgi.br/noticia/releases/cresce-uso-de-internet-no-terceiro-setor-mas-a-falta-de-acesso-ainda-atinge-18-das-organizacoes-sem-fins-lucrativos-no-brasil-revela-pesquisa-do-cetic-br/,CGI Notícias
CGI.br promove seminário para lançamento de consulta pública sobre regulação de plataformas digitais no país,04 ABR 2023,CGI.br Notícias,https://cgi.br/noticia/releases/cgi-br-promove-seminario-para-lancamento-de-consulta-publica-sobre-regulacao-de-plataformas-digitais-no-pais/,CGI Notícias
Renata Mielli é a nova coordenadora do CGI.br,2023-03-31,CGI.br Notícias,https://cgi.br/noticia/releases/renata-mielli-e-a-nova-coordenadora-do-cgi-br/,CGI Notícias
Abertas as inscrições para a 8ª turma do Curso Intensivo da Escola de Governança da Internet no Brasil,2023-03-16,CGI.br Notícias,https://cgi.br/noticia/releases/abertas-as-inscricoes-para-a-8-turma-do-curso-intensivo-da-escola-de-governanca-da-internet-no-brasil/,CGI Notícias
CGI.br divulga lista de workshops selecionados para o 13º Fórum da Internet no Brasil,2023-03-07,CGI.br Notícias,https://cgi.br/noticia/releases/cgi-br-divulga-lista-de-workshops-selecionados-para-o-13-forum-da-internet-no-brasil/,CGI Notícias
"Nota de falecimento: Raimundo Beca, personalidade do ecossistema internacional da Internet",28 FEV 2023,CGI.br Notícias,https://cgi.br/noticia/notas/nota-de-falecimento-raimundo-beca-personalidade-do-ecossistema-internacional-da-internet/,CGI Notícias
Dia da Internet Segura - veja as orientações do CERT.br para usar as redes sociais com segurança,07 FEV 2023,CGI.br Notícias,https://cgi.br/noticia/releases/dia-da-internet-segura-veja-as-orientacoes-do-cert-br-para-usar-as-redes-sociais-com-seguranca/,CGI Notícias
Dia da Internet Segura 2023 discute desafios e caminhos para a cidadania e segurança digital,02 FEV 2023,CGI.br Notícias,https://cgi.br/noticia/releases/dia-da-internet-segura-2023-discute-desafios-e-caminhos-para-a-cidadania-e-seguranca-digital/,CGI Notícias
Relatório de oficina realizada pelo CGI.br reúne ações e diretrizes para regulação de plataformas digitais no Brasil,01 FEV 2023,CGI.br Notícias,https://cgi.br/noticia/releases/relatorio-de-oficina-realizada-pelo-cgi-br-reune-acoes-e-diretrizes-para-regulacao-de-plataformas-digitais-no-brasil/,CGI Notícias
Política de Privacidade do WhatsApp,04 de agosto de 2025,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Política de Privacidade do WhatsApp,13 de setembro de 2021,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Política de Privacidade do WhatsApp,09 de julho de 2021,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do CGI.br,16 de abril de 2021,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do NIC.br,16 de abril de 2021,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do Registro.br,16 de abril de 2021,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do CERT.br,16 de abril de 2021,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do CETIC.br,16 de abril de 2021,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do CEPTRO.br,16 de abril de 2021,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do Ceweb,16 de abril de 2021,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do IX,16 de abril de 2021,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do W3C,16 de abril de 2021,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do CGI.br,19 de março de 2013,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do NIC.br,19 de março de 2013,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do Registro.br,19 de março de 2013,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do CERT.br,19 de março de 2013,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do CETIC.br,19 de março de 2013,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do CEPTRO.br,19 de março de 2013,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do Ceweb,19 de março de 2013,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do IX,19 de março de 2013,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do W3C,19 de março de 2013,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do CGI.br,// 10 de setembro de 2012,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do NIC.br,// 10 de setembro de 2012,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do Registro.br,// 10 de setembro de 2012,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do CERT.br,// 10 de setembro de 2012,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do CETIC.br,// 10 de setembro de 2012,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do CEPTRO.br,// 10 de setembro de 2012,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do Ceweb,// 10 de setembro de 2012,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do IX,// 10 de setembro de 2012,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
Visite o site do W3C,// 10 de setembro de 2012,CGI.br Reuniões,https://www.cgi.br/reunioes/extraordinarias/,CGI Reuniões
